coordinate_id,market_id,city,state,surface_group,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,full_geometry_member,nested9_candidate_member,incremental4_member,water_eligibility_status,collection_eligibility,center_method_version,coordinate_method,precision_decimal_places,methodology_version,country_boundary_status,matched_feature_count,matched_mtfccs,matched_names,matched_hydroids,matched_water_source_files,classifier_version
MKT028_MAPORG_N3,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,38.6703043,-90.199406,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_E3,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,38.6267989,-90.1439621,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_S3,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,38.5833193,-90.199406,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_W3,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,38.6267989,-90.2548499,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_N5,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,38.6992991,-90.199406,True,True,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,Mississippi Riv,110192851918,tl_2025_17119_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_E5,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,38.6267755,-90.1069996,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_S5,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,38.554324,-90.199406,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_MAPORG_W5,MKT028,St. Louis,MO,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,38.6267755,-90.2918124,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_C,MKT028,St. Louis,MO,aio,AIO9_V1,C,center,,0,38.626812,-90.199406,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_N2P5,MKT028,St. Louis,MO,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,38.6630556,-90.199406,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_E2P5,MKT028,St. Louis,MO,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,38.6268029,-90.1532028,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_S2P5,MKT028,St. Louis,MO,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,38.5905681,-90.199406,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,Mississippi Riv,110194003860,tl_2025_17163_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_W2P5,MKT028,St. Louis,MO,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,38.6268029,-90.2456092,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_N5,MKT028,St. Louis,MO,aio,AIO9_V1,N5,N 5 mi,0,5,38.6992991,-90.199406,True,,False,structural_water_exclusion,STRUCTURAL_EXCLUSION,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,1,H3010,Mississippi Riv,110192851918,tl_2025_17119_areawater.zip,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_E5,MKT028,St. Louis,MO,aio,AIO9_V1,E5,E 5 mi,90,5,38.6267755,-90.1069996,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_S5,MKT028,St. Louis,MO,aio,AIO9_V1,S5,S 5 mi,180,5,38.554324,-90.199406,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT028_AIO_W5,MKT028,St. Louis,MO,aio,AIO9_V1,W5,W 5 mi,270,5,38.6267755,-90.2918124,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_C,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,C,center,,0,39.10062,-94.57792,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_N1,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,39.1151163,-94.57792,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_E1,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,39.1006185,-94.5593156,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_S1,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,39.0861237,-94.57792,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_W1,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,39.1006185,-94.5965244,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_N3,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,39.1441088,-94.57792,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_E3,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,39.1006066,-94.5221069,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_S3,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,39.0571309,-94.57792,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_W3,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,39.1006066,-94.6337331,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_N5,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,39.1731012,-94.57792,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_E5,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,39.1005829,-94.4848982,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_S5,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,39.0281379,-94.57792,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_MAPORG_W5,MKT029,Kansas City,MO,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,39.1005829,-94.6709418,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_C,MKT029,Kansas City,MO,aio,AIO9_V1,C,center,,0,39.10062,-94.57792,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_N2P5,MKT029,Kansas City,MO,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,39.1368607,-94.57792,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_E2P5,MKT029,Kansas City,MO,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,39.1006107,-94.5314091,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_S2P5,MKT029,Kansas City,MO,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,39.0643791,-94.57792,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_W2P5,MKT029,Kansas City,MO,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,39.1006107,-94.6244309,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_N5,MKT029,Kansas City,MO,aio,AIO9_V1,N5,N 5 mi,0,5,39.1731012,-94.57792,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_E5,MKT029,Kansas City,MO,aio,AIO9_V1,E5,E 5 mi,90,5,39.1005829,-94.4848982,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_S5,MKT029,Kansas City,MO,aio,AIO9_V1,S5,S 5 mi,180,5,39.0281379,-94.57792,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT029_AIO_W5,MKT029,Kansas City,MO,aio,AIO9_V1,W5,W 5 mi,270,5,39.1005829,-94.6709418,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_C,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,C,center,,0,42.96927,-85.67151,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_N1,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,42.9837566,-85.67151,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_E1,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,42.9692683,-85.6517832,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_S1,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,42.9547834,-85.67151,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_W1,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,42.9692683,-85.6912368,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_N3,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,43.0127295,-85.67151,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_E3,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,42.9692547,-85.6123296,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_S3,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,42.9258101,-85.67151,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_W3,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,42.9692547,-85.7306904,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_N5,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,43.0417024,-85.67151,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_E5,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,42.9692275,-85.572876,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_S5,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,42.8968367,-85.67151,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_MAPORG_W5,MKT030,Grand Rapids,MI,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,42.9692275,-85.770144,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_C,MKT030,Grand Rapids,MI,aio,AIO9_V1,C,center,,0,42.96927,-85.67151,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_N2P5,MKT030,Grand Rapids,MI,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,43.0054863,-85.67151,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_E2P5,MKT030,Grand Rapids,MI,aio,AIO9_V1,E2P5,E 2.5 mi,90,2.5,42.9692594,-85.622193,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_S2P5,MKT030,Grand Rapids,MI,aio,AIO9_V1,S2P5,S 2.5 mi,180,2.5,42.9330535,-85.67151,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_W2P5,MKT030,Grand Rapids,MI,aio,AIO9_V1,W2P5,W 2.5 mi,270,2.5,42.9692594,-85.720827,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_N5,MKT030,Grand Rapids,MI,aio,AIO9_V1,N5,N 5 mi,0,5,43.0417024,-85.67151,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_E5,MKT030,Grand Rapids,MI,aio,AIO9_V1,E5,E 5 mi,90,5,42.9692275,-85.572876,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_S5,MKT030,Grand Rapids,MI,aio,AIO9_V1,S5,S 5 mi,180,5,42.8968367,-85.67151,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT030_AIO_W5,MKT030,Grand Rapids,MI,aio,AIO9_V1,W5,W 5 mi,270,5,42.9692275,-85.770144,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_C,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,C,center,,0,32.77627,-96.79694,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_N1,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,N1,N 1 mi,0,1,32.7907816,-96.79694,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_E1,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,E1,E 1 mi,90,1,32.7762688,-96.7797624,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_S1,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,S1,S 1 mi,180,1,32.7617584,-96.79694,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_W1,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,W1,W 1 mi,270,1,32.7762688,-96.8141176,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_N3,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,N3,N 3 mi,0,3,32.8198047,-96.79694,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_E3,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,E3,E 3 mi,90,3,32.7762594,-96.7454071,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_S3,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,S3,S 3 mi,180,3,32.732735,-96.79694,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_W3,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,W3,W 3 mi,270,3,32.7762594,-96.8484729,True,False,True,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_N5,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,N5,N 5 mi,0,5,32.8488276,-96.79694,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_E5,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,E5,E 5 mi,90,5,32.7762406,-96.7110519,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_S5,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,S5,S 5 mi,180,5,32.7037116,-96.79694,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_MAPORG_W5,MKT031,Dallas,TX,maps_organic,MAPORG13_V1,W5,W 5 mi,270,5,32.7762406,-96.8828281,True,True,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_AIO_C,MKT031,Dallas,TX,aio,AIO9_V1,C,center,,0,32.77627,-96.79694,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
MKT031_AIO_N2P5,MKT031,Dallas,TX,aio,AIO9_V1,N2P5,N 2.5 mi,0,2.5,32.8125489,-96.79694,True,,False,eligible_land,ELIGIBLE,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,1.0,in_country,0,,,,,SED_GEO_ELIGIBILITY_CENSUS_2025_V1
